transaction_id,amount,recovery_probability,retry_count,ai_decision,expected_recovery
TXN01784,4999,21.0,1,STOP,1049.79
TXN01785,2499,92.0,0,RETRY,2299.08
TXN01786,299,22.0,3,STOP,65.78
TXN01787,1499,48.0,1,PAYMENT LINK,719.52
TXN01788,199,78.33333333333333,3,STOP,155.88333333333333
TXN01789,499,27.0,1,STOP,134.73
TXN01790,999,83.0,2,STOP,829.17
TXN01791,499,88.0,1,RETRY,439.12
TXN01792,2499,33.0,2,STOP,824.67
TXN01793,1999,87.0,0,RETRY,1739.13
TXN01794,499,86.0,2,STOP,429.14
TXN01795,9999,82.0,2,STOP,8199.18
TXN01796,4999,79.0,1,RETRY,3949.21
TXN01797,199,12.0,0,STOP,23.88
TXN01798,999,90.0,1,RETRY,899.1
TXN01799,499,93.0,3,STOP,464.07
TXN01800,1999,84.0,2,STOP,1679.16
TXN01801,299,12.0,2,STOP,35.88
TXN01802,2499,92.0,1,RETRY,2299.08
TXN01803,2499,19.35,2,STOP,483.5565
TXN01804,1499,71.0,0,PAYMENT LINK,1064.29
TXN01805,999,11.0,3,STOP,109.89
TXN01806,2499,87.0,2,STOP,2174.13
TXN01807,199,17.0,0,STOP,33.83
TXN01808,9999,50.0,3,STOP,4999.5
TXN01809,4999,89.0,3,STOP,4449.11
TXN01810,499,93.0,0,RETRY,464.07
TXN01811,1999,94.0,2,STOP,1879.06
TXN01812,2499,71.0,0,PAYMENT LINK,1774.29
TXN01813,799,89.0,1,RETRY,711.11
TXN01814,1499,76.0,3,STOP,1139.24
TXN01815,999,93.0,0,RETRY,929.07
TXN01816,4999,72.0,0,PAYMENT LINK,3599.28
TXN01817,2499,86.0,3,STOP,2149.14
TXN01818,2499,97.0,0,RETRY,2424.03
TXN01819,2499,81.0,3,STOP,2024.19
TXN01820,499,94.0,0,RETRY,469.06
TXN01821,1999,97.0,0,RETRY,1939.03
TXN01822,1999,90.0,2,STOP,1799.1
TXN01823,199,98.0,0,RETRY,195.02
TXN01824,499,93.0,0,RETRY,464.07
TXN01825,9999,9.0,3,STOP,899.91
TXN01826,999,84.0,1,RETRY,839.16
TXN01827,2499,19.0,1,STOP,474.81
TXN01828,499,97.0,1,RETRY,484.03
TXN01829,799,100.0,0,RETRY,799.0
TXN01830,199,90.0,3,STOP,179.1
TXN01831,999,19.0,1,STOP,189.81
TXN01832,799,40.0,3,STOP,319.6
TXN01833,999,60.0,2,STOP,599.4
TXN01834,299,81.0,1,RETRY,242.19
TXN01835,1999,16.0,2,STOP,319.84
TXN01836,1999,92.0,0,RETRY,1839.08
TXN01837,1999,24.0,3,STOP,479.76
TXN01838,1499,78.0,2,STOP,1169.22
TXN01839,1999,78.0,1,RETRY,1559.22
TXN01840,799,26.0,1,STOP,207.74
TXN01841,999,13.0,3,STOP,129.87
TXN01842,199,96.0,3,STOP,191.04
TXN01843,799,7.000000000000001,0,STOP,55.93000000000001
TXN01844,2499,28.999999999999996,0,STOP,724.7099999999998
TXN01845,199,14.000000000000002,3,STOP,27.860000000000003
TXN01846,2499,94.0,2,STOP,2349.06
TXN01847,2499,86.0,1,RETRY,2149.14
TXN01848,2499,98.0,0,RETRY,2449.02
TXN01849,9999,89.0,0,RETRY,8899.11
TXN01850,2499,80.0,0,RETRY,1999.2
TXN01851,9999,89.0,1,RETRY,8899.11
TXN01852,999,96.0,1,RETRY,959.04
TXN01853,1999,17.0,1,STOP,339.83
TXN01854,799,28.000000000000004,2,STOP,223.72000000000003
TXN01855,1499,90.0,2,STOP,1349.1
TXN01856,1999,19.333333333333336,0,STOP,386.47333333333336
TXN01857,1499,95.0,0,RETRY,1424.05
TXN01858,999,89.0,1,RETRY,889.11
TXN01859,1999,82.0,1,RETRY,1639.18
TXN01860,1499,89.0,3,STOP,1334.11
TXN01861,2499,76.0,3,STOP,1899.24
TXN01862,9999,96.0,2,STOP,9599.04
TXN01863,1999,94.0,2,STOP,1879.06
TXN01864,999,95.0,0,RETRY,949.05
TXN01865,199,25.0,2,STOP,49.75
TXN01866,799,83.0,2,STOP,663.17
TXN01867,299,93.0,2,STOP,278.07
TXN01868,199,52.0,1,PAYMENT LINK,103.48
TXN01869,4999,16.0,1,STOP,799.84
TXN01870,1999,55.00000000000001,2,STOP,1099.45
TXN01871,499,55.00000000000001,2,STOP,274.45000000000005
TXN01872,799,64.0,2,STOP,511.36
TXN01873,1499,45.0,3,STOP,674.55
TXN01874,1499,87.0,0,RETRY,1304.13
TXN01875,2499,37.0,2,STOP,924.63
TXN01876,299,95.0,0,RETRY,284.05
TXN01877,1499,25.0,3,STOP,374.75
TXN01878,799,96.0,1,RETRY,767.04
TXN01879,1499,81.8,3,STOP,1226.182
TXN01880,9999,91.0,0,RETRY,9099.09
TXN01881,999,95.0,2,STOP,949.05
TXN01882,199,83.0,0,RETRY,165.17
TXN01883,499,89.0,0,RETRY,444.11
TXN01884,199,96.0,0,RETRY,191.04
TXN01885,4999,18.0,2,STOP,899.82
TXN01886,999,33.0,3,STOP,329.67
TXN01887,9999,66.0,1,PAYMENT LINK,6599.34
TXN01888,1999,79.0,1,RETRY,1579.21
TXN01889,799,10.0,3,STOP,79.9
TXN01890,2499,84.0,0,RETRY,2099.16
TXN01891,299,97.0,0,RETRY,290.03
TXN01892,2499,26.0,2,STOP,649.74
TXN01893,299,79.66666666666666,1,RETRY,238.20333333333332
TXN01894,799,10.0,0,STOP,79.9
TXN01895,2499,26.0,2,STOP,649.74
TXN01896,1999,52.300000000000004,0,PAYMENT LINK,1045.477
TXN01897,999,88.0,2,STOP,879.12
TXN01898,499,92.0,1,RETRY,459.08
TXN01899,199,100.0,2,STOP,199.0
TXN01900,1499,19.833333333333336,2,STOP,297.30166666666673
TXN01901,299,73.0,3,STOP,218.27
TXN01902,499,8.0,2,STOP,39.92
TXN01903,799,96.0,3,STOP,767.04
TXN01904,999,96.0,3,STOP,959.04
TXN01905,499,22.0,0,STOP,109.78
TXN01906,1999,87.0,3,STOP,1739.13
TXN01907,999,97.0,3,STOP,969.03
TXN01908,799,87.0,2,STOP,695.13
TXN01909,999,77.0,3,STOP,769.23
TXN01910,1999,81.0,2,STOP,1619.19
TXN01911,299,93.0,0,RETRY,278.07
TXN01912,199,13.0,2,STOP,25.87
TXN01913,499,41.0,0,PAYMENT LINK,204.59
TXN01914,4999,82.0,2,STOP,4099.18
TXN01915,4999,89.0,0,RETRY,4449.11
TXN01916,799,98.0,1,RETRY,783.02
TXN01917,299,88.0,3,STOP,263.12
TXN01918,1999,24.0,3,STOP,479.76
TXN01919,4999,26.0,2,STOP,1299.74
TXN01920,499,27.0,0,STOP,134.73
TXN01921,799,12.0,2,STOP,95.88
TXN01922,1499,55.00000000000001,1,PAYMENT LINK,824.4500000000002
TXN01923,9999,48.76666666666667,3,STOP,4876.179000000001
TXN01924,499,27.0,3,STOP,134.73
TXN01925,499,95.0,0,RETRY,474.05
TXN01926,499,87.0,0,RETRY,434.13
TXN01927,499,78.0,2,STOP,389.22
TXN01928,4999,20.0,1,STOP,999.8
TXN01929,999,96.0,1,RETRY,959.04
TXN01930,4999,86.0,3,STOP,4299.14
TXN01931,499,94.0,2,STOP,469.06
TXN01932,199,100.0,1,RETRY,199.0
TXN01933,1999,85.0,3,STOP,1699.15
TXN01934,1499,98.0,1,RETRY,1469.02
TXN01935,1499,57.99999999999999,3,STOP,869.4199999999998
TXN01936,499,93.0,1,RETRY,464.07
TXN01937,499,59.1952380952381,0,PAYMENT LINK,295.3842380952381
TXN01938,499,80.0,3,STOP,399.2
TXN01939,9999,87.0,2,STOP,8699.13
TXN01940,499,80.0,2,STOP,399.2
TXN01941,199,15.0,3,STOP,29.85
TXN01942,999,60.0,2,STOP,599.4
TXN01943,299,36.0,0,STOP,107.64
TXN01944,4999,15.0,0,STOP,749.85
TXN01945,1499,89.5,3,STOP,1341.605
TXN01946,199,82.0,2,STOP,163.18
TXN01947,1499,66.0,2,STOP,989.34
TXN01948,199,86.0,2,STOP,171.14
TXN01949,999,34.0,0,STOP,339.66
TXN01950,9999,19.0,2,STOP,1899.81
TXN01951,9999,30.0,2,STOP,2999.7
TXN01952,2499,17.666666666666664,1,STOP,441.48999999999995
TXN01953,4999,79.33333333333334,1,RETRY,3965.873333333334
TXN01954,999,19.0,1,STOP,189.81
TXN01955,799,33.0,3,STOP,263.67
TXN01956,499,16.0,3,STOP,79.84
TXN01957,799,27.0,0,STOP,215.73
TXN01958,499,82.0,1,RETRY,409.18
TXN01959,1499,82.0,2,STOP,1229.18
TXN01960,199,13.0,1,STOP,25.87
TXN01961,499,82.0,1,RETRY,409.18
TXN01962,9999,28.999999999999996,2,STOP,2899.7099999999996
TXN01963,299,76.41666666666666,2,STOP,228.48583333333332
TXN01964,9999,8.0,3,STOP,799.92
TXN01965,1999,99.0,0,RETRY,1979.01
TXN01966,1499,97.0,0,RETRY,1454.03
TXN01967,4999,90.0,1,RETRY,4499.1
TXN01968,499,90.0,2,STOP,449.1
TXN01969,9999,80.0,2,STOP,7999.2
TXN01970,299,83.0,3,STOP,248.17
TXN01971,4999,25.0,1,STOP,1249.75
TXN01972,4999,97.0,2,STOP,4849.03
TXN01973,4999,64.0,3,STOP,3199.36
TXN01974,9999,64.0,3,STOP,6399.36
TXN01975,1499,20.0,1,STOP,299.8
TXN01976,199,85.0,1,RETRY,169.15
TXN01977,1999,91.0,3,STOP,1819.09
TXN01978,499,93.0,2,STOP,464.07
TXN01979,2499,23.0,3,STOP,574.77
TXN01980,9999,83.0,1,RETRY,8299.17
TXN01981,199,96.0,1,RETRY,191.04
TXN01982,299,15.0,3,STOP,44.85
TXN01983,199,13.5,3,STOP,26.865
TXN01984,799,24.0,1,STOP,191.76
TXN01985,799,10.0,3,STOP,79.9
TXN01986,2499,8.0,0,STOP,199.92
TXN01987,499,11.0,1,STOP,54.89
TXN01988,4999,84.0,0,RETRY,4199.16
TXN01989,799,79.0,3,STOP,631.21
TXN01990,4999,27.0,1,STOP,1349.73
TXN01991,1499,89.0,3,STOP,1334.11
TXN01992,9999,94.0,0,RETRY,9399.06
TXN01993,999,15.0,2,STOP,149.85
TXN01994,1499,81.5,0,RETRY,1221.685
TXN01995,1499,86.0,3,STOP,1289.14
TXN01996,499,84.0,3,STOP,419.16
TXN01997,4999,81.0,3,STOP,4049.19
TXN01998,199,88.0,2,STOP,175.12
TXN01999,2499,88.0,1,RETRY,2199.12
TXN02000,999,66.5,3,STOP,664.335
TXN02001,1999,78.0,1,RETRY,1559.22
TXN02002,999,91.0,0,RETRY,909.09
TXN02003,4999,26.0,0,STOP,1299.74
TXN02004,2499,80.76666666666667,0,RETRY,2018.359
TXN02005,999,31.0,3,STOP,309.69
TXN02006,199,99.0,0,RETRY,197.01
TXN02007,1499,28.000000000000004,0,STOP,419.7200000000001
TXN02008,2499,96.0,2,STOP,2399.04
TXN02009,499,13.0,1,STOP,64.87
TXN02010,1499,90.0,3,STOP,1349.1
TXN02011,499,86.4,2,STOP,431.1360000000001
TXN02012,499,44.0,2,STOP,219.56
TXN02013,199,23.0,1,STOP,45.77
TXN02014,999,90.5,1,RETRY,904.095
TXN02015,9999,95.0,2,STOP,9499.05
TXN02016,2499,16.0,0,STOP,399.84
TXN02017,1999,91.0,1,RETRY,1819.09
TXN02018,2499,73.0,3,STOP,1824.27
TXN02019,299,68.0,3,STOP,203.32
TXN02020,1499,76.0,0,RETRY,1139.24
TXN02021,999,22.0,1,STOP,219.78
TXN02022,499,82.0,2,STOP,409.18
TXN02023,1999,86.0,1,RETRY,1719.14
TXN02024,999,20.5,3,STOP,204.795
TXN02025,299,25.0,2,STOP,74.75
TXN02026,999,84.0,0,RETRY,839.16
TXN02027,999,10.0,3,STOP,99.9
TXN02028,2499,79.0,1,RETRY,1974.21
TXN02029,499,23.0,2,STOP,114.77
TXN02030,9999,70.0,0,PAYMENT LINK,6999.3
TXN02031,1999,97.0,0,RETRY,1939.03
TXN02032,499,42.0,0,PAYMENT LINK,209.58
TXN02033,499,82.0,3,STOP,409.18
TXN02034,9999,84.0,2,STOP,8399.16
TXN02035,199,26.0,0,STOP,51.74
TXN02036,9999,87.0,1,RETRY,8699.13
TXN02037,4999,15.0,3,STOP,749.85
TXN02038,499,96.0,0,RETRY,479.04
TXN02039,799,93.0,2,STOP,743.07
TXN02040,199,11.0,3,STOP,21.89
TXN02041,499,18.0,0,STOP,89.82
TXN02042,4999,24.0,1,STOP,1199.76
TXN02043,999,19.0,0,STOP,189.81
TXN02044,199,12.0,3,STOP,23.88
TXN02045,999,48.23333333333335,3,STOP,481.8510000000001
TXN02046,299,76.83333333333334,3,STOP,229.73166666666668
TXN02047,799,8.0,1,STOP,63.92
TXN02048,199,81.0,0,RETRY,161.19
TXN02049,299,19.666666666666664,3,STOP,58.80333333333333
TXN02050,299,54.18333333333333,3,STOP,162.00816666666665
TXN02051,999,51.36666666666666,1,PAYMENT LINK,513.1529999999999
TXN02052,799,13.0,1,STOP,103.87
TXN02053,799,42.0,3,STOP,335.58
TXN02054,299,47.0,3,STOP,140.53
TXN02055,999,87.0,1,RETRY,869.13
TXN02056,199,22.0,2,STOP,43.78
TXN02057,799,88.0,3,STOP,703.12
TXN02058,1499,47.56666666666667,2,STOP,713.0243333333333
TXN02059,199,12.0,3,STOP,23.88
TXN02060,1499,56.66666666666668,1,PAYMENT LINK,849.4333333333336
TXN02061,499,81.0,1,RETRY,404.19
TXN02062,4999,77.0,1,RETRY,3849.23
TXN02063,1499,94.0,2,STOP,1409.06
TXN02064,499,84.0,0,RETRY,419.16
TXN02065,4999,81.0,3,STOP,4049.19
TXN02066,1999,92.0,2,STOP,1839.08
TXN02067,799,97.5,2,STOP,779.025
TXN02068,1499,96.0,0,RETRY,1439.04
TXN02069,799,88.0,0,RETRY,703.12
TXN02070,4999,13.750000000000002,2,STOP,687.3625000000002
TXN02071,299,28.999999999999996,3,STOP,86.70999999999998
TXN02072,4999,72.0,2,STOP,3599.28
TXN02073,199,10.0,3,STOP,19.9
TXN02074,199,96.0,1,RETRY,191.04
TXN02075,799,89.0,1,RETRY,711.11
TXN02076,299,89.0,1,RETRY,266.11
TXN02077,4999,90.0,3,STOP,4499.1
TXN02078,199,84.0,2,STOP,167.16
TXN02079,199,73.0,2,STOP,145.27
TXN02080,1499,31.0,3,STOP,464.69
TXN02081,799,73.0,0,PAYMENT LINK,583.27
TXN02082,9999,22.0,1,STOP,2199.78
TXN02083,9999,18.166666666666664,3,STOP,1816.4849999999997
TXN02084,9999,16.0,2,STOP,1599.84
TXN02085,1999,86.0,3,STOP,1719.14
TXN02086,199,33.0,3,STOP,65.67
TXN02087,1999,81.0,1,RETRY,1619.19
TXN02088,1999,91.0,0,RETRY,1819.09
TXN02089,9999,21.0,0,STOP,2099.79
TXN02090,2499,85.0,2,STOP,2124.15
TXN02091,499,28.999999999999996,1,STOP,144.70999999999998
TXN02092,1999,98.0,3,STOP,1959.02
TXN02093,2499,70.0,2,STOP,1749.3
TXN02094,799,56.00000000000001,3,STOP,447.44000000000005
TXN02095,199,35.0,0,STOP,69.65
TXN02096,499,25.0,0,STOP,124.75
TXN02097,1499,98.0,2,STOP,1469.02
TXN02098,799,94.0,0,RETRY,751.06
TXN02099,2499,11.0,2,STOP,274.89
TXN02100,299,85.0,0,RETRY,254.15
TXN02101,299,85.0,3,STOP,254.15
TXN02102,999,95.0,3,STOP,949.05
TXN02103,199,87.0,2,STOP,173.13
TXN02104,999,84.0,3,STOP,839.16
TXN02105,999,50.0,3,STOP,499.5
TXN02106,1999,26.0,0,STOP,519.74
TXN02107,4999,19.0,3,STOP,949.81
TXN02108,299,89.0,2,STOP,266.11
TXN02109,4999,79.0,2,STOP,3949.21
TXN02110,299,93.0,0,RETRY,278.07
TXN02111,9999,70.0,0,PAYMENT LINK,6999.3
TXN02112,2499,45.5,2,STOP,1137.045
TXN02113,499,96.0,1,RETRY,479.04
TXN02114,999,72.0,2,STOP,719.28
TXN02115,1999,86.0,3,STOP,1719.14
TXN02116,2499,30.0,0,STOP,749.7
TXN02117,1499,87.5,3,STOP,1311.625
TXN02118,2499,76.0,2,STOP,1899.24
TXN02119,1999,32.0,2,STOP,639.68
TXN02120,799,95.0,0,RETRY,759.05
TXN02121,4999,76.0,3,STOP,3799.24
TXN02122,299,86.0,0,RETRY,257.14
TXN02123,499,85.0,2,STOP,424.15
TXN02124,299,46.0,3,STOP,137.54
TXN02125,1999,47.0,3,STOP,939.53
TXN02126,999,90.0,1,RETRY,899.1
TXN02127,199,94.0,3,STOP,187.06
TXN02128,2499,97.0,2,STOP,2424.03
TXN02129,2499,18.0,0,STOP,449.82
TXN02130,9999,33.0,1,STOP,3299.67
TXN02131,1999,10.333333333333334,3,STOP,206.56333333333336
TXN02132,799,97.0,0,RETRY,775.03
TXN02133,999,98.0,0,RETRY,979.02
TXN02134,9999,24.0,2,STOP,2399.76
TXN02135,1999,46.81666666666666,1,PAYMENT LINK,935.8651666666666
TXN02136,999,89.0,2,STOP,889.11
TXN02137,4999,88.0,0,RETRY,4399.12
TXN02138,299,17.0,3,STOP,50.83
TXN02139,199,40.0,2,STOP,79.6
TXN02140,2499,97.0,2,STOP,2424.03
TXN02141,4999,86.0,2,STOP,4299.14
TXN02142,1999,95.0,1,RETRY,1899.05
TXN02143,9999,87.0,1,RETRY,8699.13
TXN02144,799,12.0,1,STOP,95.88
TXN02145,799,93.0,2,STOP,743.07
TXN02146,499,99.0,3,STOP,494.01
TXN02147,1999,57.55555555555556,1,PAYMENT LINK,1150.5355555555557
TXN02148,299,12.0,3,STOP,35.88
TXN02149,499,63.0,3,STOP,314.37
TXN02150,799,91.0,0,RETRY,727.09
TXN02151,4999,95.0,0,RETRY,4749.05
TXN02152,1999,98.0,0,RETRY,1959.02
TXN02153,2499,14.000000000000002,3,STOP,349.86000000000007
TXN02154,1999,75.0,2,STOP,1499.25
TXN02155,999,23.0,2,STOP,229.77
TXN02156,1499,77.0,3,STOP,1154.23
TXN02157,4999,84.0,2,STOP,4199.16
TXN02158,1499,85.0,1,RETRY,1274.15
TXN02159,2499,87.0,1,RETRY,2174.13
TXN02160,1499,16.666666666666664,0,STOP,249.8333333333333
TXN02161,999,28.000000000000004,3,STOP,279.72
TXN02162,499,13.0,1,STOP,64.87
TXN02163,999,88.0,3,STOP,879.12
TXN02164,799,94.0,0,RETRY,751.06
TXN02165,1499,30.0,2,STOP,449.7
TXN02166,1499,84.0,1,RETRY,1259.16
TXN02167,1999,25.0,3,STOP,499.75
TXN02168,499,66.0,1,PAYMENT LINK,329.34
TXN02169,499,26.333333333333332,1,STOP,131.4033333333333
TXN02170,1499,88.0,3,STOP,1319.12
TXN02171,199,38.0,1,STOP,75.62
TXN02172,499,16.0,2,STOP,79.84
TXN02173,9999,73.0,0,PAYMENT LINK,7299.27
TXN02174,1499,46.0,3,STOP,689.54
TXN02175,199,79.0,3,STOP,157.21
TXN02176,4999,97.0,1,RETRY,4849.03
TXN02177,799,95.0,1,RETRY,759.05
TXN02178,499,77.0,2,STOP,384.23
TXN02179,2499,93.0,1,RETRY,2324.07
TXN02180,499,85.0,1,RETRY,424.15
TXN02181,2499,72.0,3,STOP,1799.28
TXN02182,799,32.5,2,STOP,259.675
TXN02183,499,3.0,3,STOP,14.97
TXN02184,799,32.0,1,STOP,255.68
TXN02185,9999,79.25,2,STOP,7924.2075
TXN02186,1999,15.0,1,STOP,299.85
TXN02187,4999,12.0,0,STOP,599.88
TXN02188,299,87.0,1,RETRY,260.13
TXN02189,9999,87.5,3,STOP,8749.125
TXN02190,9999,89.0,0,RETRY,8899.11
TXN02191,1999,83.0,2,STOP,1659.17
TXN02192,1999,76.16666666666666,0,RETRY,1522.5716666666665
TXN02193,299,92.0,3,STOP,275.08
TXN02194,199,87.0,1,RETRY,173.13
TXN02195,799,62.0,1,PAYMENT LINK,495.38
TXN02196,4999,56.2,1,PAYMENT LINK,2809.438
TXN02197,4999,18.0,1,STOP,899.82
TXN02198,1499,84.0,3,STOP,1259.16
TXN02199,9999,28.000000000000004,1,STOP,2799.7200000000007
TXN02200,199,26.0,2,STOP,51.74
TXN02201,999,93.5,0,RETRY,934.065
TXN02202,199,88.5,1,RETRY,176.115
TXN02203,299,93.0,0,RETRY,278.07
TXN02204,999,90.0,0,RETRY,899.1
TXN02205,1999,88.0,1,RETRY,1759.12
TXN02206,999,79.0,2,STOP,789.21
TXN02207,999,80.0,0,RETRY,799.2
TXN02208,1999,85.0,2,STOP,1699.15
TXN02209,1999,87.0,2,STOP,1739.13
TXN02210,2499,97.0,0,RETRY,2424.03
TXN02211,4999,31.0,1,STOP,1549.69
TXN02212,9999,87.0,1,RETRY,8699.13
TXN02213,4999,94.0,0,RETRY,4699.06
TXN02214,499,24.0,1,STOP,119.76
TXN02215,299,30.0,0,STOP,89.7
TXN02216,9999,75.0,2,STOP,7499.25
TXN02217,2499,31.0,3,STOP,774.69
TXN02218,1499,73.0,0,PAYMENT LINK,1094.27
TXN02219,9999,43.43333333333334,3,STOP,4342.899
TXN02220,199,85.08333333333333,2,STOP,169.31583333333333
TXN02221,9999,49.0,1,PAYMENT LINK,4899.51
TXN02222,2499,59.0,2,STOP,1474.41
TXN02223,799,91.0,0,RETRY,727.09
TXN02224,299,86.0,1,RETRY,257.14
TXN02225,4999,20.0,2,STOP,999.8
TXN02226,9999,21.0,1,STOP,2099.79
TXN02227,999,99.0,0,RETRY,989.01
TXN02228,1499,16.0,2,STOP,239.84
TXN02229,799,68.0,1,PAYMENT LINK,543.32
TXN02230,1999,16.0,3,STOP,319.84
TXN02231,199,76.0,1,RETRY,151.24
TXN02232,2499,70.0,3,STOP,1749.3
TXN02233,1499,42.0,2,STOP,629.58
TXN02234,999,18.0,2,STOP,179.82
TXN02235,1499,35.0,3,STOP,524.65
TXN02236,1499,26.0,0,STOP,389.74
TXN02237,499,92.0,3,STOP,459.08
TXN02238,199,20.0,3,STOP,39.8
TXN02239,799,83.0,2,STOP,663.17
TXN02240,2499,95.0,2,STOP,2374.05
TXN02241,999,73.0,3,STOP,729.27
TXN02242,499,100.0,3,STOP,499.0
TXN02243,4999,89.0,2,STOP,4449.11
TXN02244,2499,33.0,1,STOP,824.67
TXN02245,4999,81.0,2,STOP,4049.19
TXN02246,199,83.0,0,RETRY,165.17
TXN02247,1499,98.0,0,RETRY,1469.02
TXN02248,299,23.0,2,STOP,68.77
TXN02249,2499,94.0,3,STOP,2349.06
TXN02250,499,99.0,3,STOP,494.01
TXN02251,999,100.0,0,RETRY,999.0
TXN02252,4999,87.0,0,RETRY,4349.13
TXN02253,1999,93.0,3,STOP,1859.07
TXN02254,299,98.0,0,RETRY,293.02
TXN02255,4999,81.0,0,RETRY,4049.19
TXN02256,2499,73.0,2,STOP,1824.27
TXN02257,4999,96.0,0,RETRY,4799.04
TXN02258,299,80.0,2,STOP,239.2
TXN02259,299,23.0,0,STOP,68.77
TXN02260,9999,31.0,3,STOP,3099.69
TXN02261,499,24.0,2,STOP,119.76
TXN02262,299,18.0,3,STOP,53.82
TXN02263,1499,22.0,0,STOP,329.78
TXN02264,1999,91.0,0,RETRY,1819.09
TXN02265,199,24.0,1,STOP,47.76
TXN02266,799,73.25,2,STOP,585.2675
TXN02267,4999,12.0,2,STOP,599.88
TXN02268,2499,93.0,1,RETRY,2324.07
TXN02269,4999,90.0,1,RETRY,4499.1
TXN02270,9999,43.43333333333334,3,STOP,4342.899
TXN02271,1499,77.0,3,STOP,1154.23
TXN02272,999,38.0,2,STOP,379.62
TXN02273,499,18.0,2,STOP,89.82
TXN02274,499,89.0,2,STOP,444.11
TXN02275,799,39.0,2,STOP,311.61
TXN02276,2499,81.0,3,STOP,2024.19
TXN02277,2499,65.0,2,STOP,1624.35
TXN02278,799,83.66666666666667,2,STOP,668.4966666666667
TXN02279,9999,81.0,2,STOP,8099.19
TXN02280,2499,90.25,2,STOP,2255.3475
TXN02281,9999,85.0,2,STOP,8499.15
TXN02282,2499,97.0,0,RETRY,2424.03
TXN02283,9999,50.88333333333333,0,PAYMENT LINK,5087.8245
TXN02284,199,21.0,1,STOP,41.79
TXN02285,1499,48.0,2,STOP,719.52
TXN02286,299,19.0,1,STOP,56.81
TXN02287,9999,91.0,1,RETRY,9099.09
TXN02288,1499,50.63928571428572,1,PAYMENT LINK,759.0828928571428
TXN02289,1999,87.66666666666667,1,RETRY,1752.456666666667
TXN02290,799,19.0,3,STOP,151.81
TXN02291,1999,15.0,2,STOP,299.85
TXN02292,299,83.0,0,RETRY,248.17
TXN02293,1499,70.5,2,STOP,1056.795
TXN02294,9999,24.0,1,STOP,2399.76
TXN02295,799,28.000000000000004,2,STOP,223.72000000000003
TXN02296,799,75.0,1,RETRY,599.25
TXN02297,299,97.0,0,RETRY,290.03
TXN02298,499,34.0,2,STOP,169.66
TXN02299,199,77.0,2,STOP,153.23
TXN02300,999,96.0,1,RETRY,959.04
TXN02301,1999,86.0,1,RETRY,1719.14
TXN02302,299,5.0,1,STOP,14.95
TXN02303,999,22.0,1,STOP,219.78
TXN02304,2499,87.0,1,RETRY,2174.13
TXN02305,499,70.0,3,STOP,349.3
TXN02306,799,41.583333333333336,1,PAYMENT LINK,332.25083333333333
TXN02307,1499,91.0,1,RETRY,1364.09
TXN02308,199,52.0,1,PAYMENT LINK,103.48
TXN02309,4999,77.0,1,RETRY,3849.23
TXN02310,199,36.0,2,STOP,71.64
TXN02311,4999,77.76190476190476,1,RETRY,3887.317619047619
TXN02312,1999,22.0,3,STOP,439.78
TXN02313,9999,85.0,0,RETRY,8499.15
TXN02314,2499,24.583333333333332,3,STOP,614.3375
TXN02315,4999,16.0,1,STOP,799.84
TXN02316,4999,86.0,1,RETRY,4299.14
TXN02317,1499,92.0,3,STOP,1379.08
TXN02318,2499,66.5,1,PAYMENT LINK,1661.835
TXN02319,499,84.0,2,STOP,419.16
TXN02320,999,92.0,0,RETRY,919.08
TXN02321,499,88.0,3,STOP,439.12
TXN02322,1499,3.0,2,STOP,44.97
TXN02323,1999,96.0,2,STOP,1919.04
TXN02324,499,87.0,1,RETRY,434.13
TXN02325,799,86.0,0,RETRY,687.14
TXN02326,299,91.0,0,RETRY,272.09
TXN02327,1999,85.0,0,RETRY,1699.15
TXN02328,999,25.0,1,STOP,249.75
TXN02329,999,78.75,0,RETRY,786.7125
TXN02330,499,20.0,2,STOP,99.8
TXN02331,4999,54.0,1,PAYMENT LINK,2699.46
TXN02332,199,14.000000000000002,3,STOP,27.860000000000003
TXN02333,1499,11.0,2,STOP,164.89
TXN02334,1499,30.0,2,STOP,449.7
TXN02335,2499,90.0,0,RETRY,2249.1
TXN02336,799,27.0,2,STOP,215.73
TXN02337,2499,18.0,3,STOP,449.82
TXN02338,499,6.0,1,STOP,29.94
TXN02339,1499,53.26666666666665,1,PAYMENT LINK,798.467333333333
TXN02340,1999,79.0,0,RETRY,1579.21
TXN02341,1999,84.0,3,STOP,1679.16
TXN02342,799,87.0,0,RETRY,695.13
TXN02343,4999,77.0,1,RETRY,3849.23
TXN02344,4999,86.0,0,RETRY,4299.14
TXN02345,2499,85.0,3,STOP,2124.15
TXN02346,4999,37.0,1,STOP,1849.63
TXN02347,1499,21.0,1,STOP,314.79
TXN02348,1999,56.00000000000001,3,STOP,1119.44
TXN02349,499,82.0,2,STOP,409.18
TXN02350,499,88.0,0,RETRY,439.12
TXN02351,299,82.0,2,STOP,245.18
TXN02352,1999,74.0,3,STOP,1479.26
TXN02353,999,37.0,3,STOP,369.63
TXN02354,299,21.0,3,STOP,62.79
TXN02355,9999,81.0,0,RETRY,8099.19
TXN02356,499,23.0,2,STOP,114.77
TXN02357,799,11.0,3,STOP,87.89
TXN02358,4999,91.0,3,STOP,4549.09
TXN02359,2499,95.5,0,RETRY,2386.545
