transaction_id,customer_id,amount,payment_method,failure_reason,previous_transactions,previous_failures,retry_count,customer_type,payment_status,recovered
TXN01378,CUST0551,499,UPI,Authentication Failed,18,0,0,Loyal,Recovered,Yes
TXN01379,CUST0239,499,Wallet,Insufficient Balance,12,0,2,Regular,Failed,No
TXN01380,CUST0230,999,NetBanking,Insufficient Balance,25,4,0,Loyal,Recovered,Yes
TXN01381,CUST0955,1999,Wallet,Network Error,4,5,1,New,Failed,No
TXN01382,CUST0180,799,Wallet,Insufficient Balance,26,3,2,Loyal,Failed,No
TXN01383,CUST0612,999,Wallet,Authentication Failed,20,1,2,Loyal,Recovered,Yes
TXN01384,CUST0740,1499,UPI,Network Error,16,5,0,Loyal,Failed,No
TXN01385,CUST0379,9999,Card,Network Error,19,5,1,Loyal,Failed,No
TXN01386,CUST0293,1499,Wallet,Insufficient Balance,8,2,3,Regular,Recovered,Yes
TXN01387,CUST0574,4999,Card,Card Declined,6,2,2,Regular,Failed,No
TXN01388,CUST0186,499,UPI,Card Declined,4,0,0,New,Failed,No
TXN01389,CUST0536,1999,Wallet,Authentication Failed,12,0,1,Regular,Recovered,Yes
TXN01390,CUST0842,999,Wallet,Card Declined,10,0,3,Regular,Recovered,Yes
TXN01391,CUST0482,799,NetBanking,Network Error,6,4,3,Regular,Failed,No
TXN01392,CUST0347,999,UPI,Card Declined,10,2,1,Regular,Failed,No
TXN01393,CUST0819,1999,NetBanking,Authentication Failed,9,1,1,Regular,Recovered,Yes
TXN01394,CUST0809,999,Wallet,Authentication Failed,19,0,1,Loyal,Recovered,Yes
TXN01395,CUST0339,1999,Wallet,Card Declined,0,3,3,New,Failed,No
TXN01396,CUST0689,799,UPI,Insufficient Balance,21,1,3,Loyal,Recovered,Yes
TXN01397,CUST0214,1999,NetBanking,Authentication Failed,3,4,3,New,Failed,No
TXN01398,CUST0666,1499,Wallet,Authentication Failed,15,5,1,Loyal,Recovered,Yes
TXN01399,CUST0901,999,UPI,Bank Timeout,20,5,2,Loyal,Recovered,Yes
TXN01400,CUST0972,499,Wallet,Card Declined,26,5,0,Loyal,Failed,No
TXN01401,CUST0771,199,Card,Network Error,5,3,1,Regular,Failed,No
TXN01402,CUST0454,1999,NetBanking,Authentication Failed,30,1,0,Loyal,Recovered,Yes
TXN01403,CUST0872,999,NetBanking,Card Declined,6,5,2,Regular,Recovered,Yes
TXN01404,CUST0547,9999,Wallet,Card Declined,17,1,3,Loyal,Failed,No
TXN01405,CUST0114,1999,Wallet,Bank Timeout,29,2,0,Loyal,Recovered,Yes
TXN01406,CUST0517,499,NetBanking,Insufficient Balance,0,5,2,New,Recovered,Yes
TXN01407,CUST0280,799,UPI,Network Error,27,1,0,Loyal,Recovered,Yes
TXN01408,CUST0714,2499,Card,Authentication Failed,29,1,2,Loyal,Recovered,Yes
TXN01409,CUST0096,299,NetBanking,Bank Timeout,20,2,3,Loyal,Recovered,Yes
TXN01410,CUST0243,1499,Card,Bank Timeout,19,4,3,Loyal,Recovered,Yes
TXN01411,CUST0251,499,NetBanking,Authentication Failed,30,2,2,Loyal,Failed,No
TXN01412,CUST0298,1499,Wallet,Network Error,5,0,3,Regular,Recovered,Yes
TXN01413,CUST0433,2499,Card,Bank Timeout,30,2,2,Loyal,Recovered,Yes
TXN01414,CUST0070,199,Wallet,Network Error,18,0,2,Loyal,Failed,No
TXN01415,CUST0042,1499,Wallet,Network Error,19,1,1,Loyal,Failed,No
TXN01416,CUST0935,1999,UPI,Network Error,10,1,1,Regular,Recovered,Yes
TXN01417,CUST0449,9999,UPI,Network Error,30,3,0,Loyal,Recovered,Yes
TXN01418,CUST0642,199,Wallet,Insufficient Balance,0,0,3,New,Recovered,Yes
TXN01419,CUST0122,9999,Wallet,Card Declined,15,4,3,Loyal,Recovered,Yes
TXN01420,CUST0878,4999,NetBanking,Authentication Failed,8,4,2,Regular,Recovered,Yes
TXN01421,CUST0752,1499,NetBanking,Bank Timeout,9,4,2,Regular,Recovered,Yes
TXN01422,CUST0318,9999,Card,Bank Timeout,23,1,2,Loyal,Recovered,Yes
TXN01423,CUST0487,199,Card,Bank Timeout,5,3,3,Regular,Recovered,Yes
TXN01424,CUST0460,1999,Wallet,Network Error,12,5,2,Regular,Failed,No
TXN01425,CUST0587,1999,UPI,Card Declined,12,2,1,Regular,Failed,No
TXN01426,CUST0869,199,Card,Insufficient Balance,17,4,1,Loyal,Failed,No
TXN01427,CUST0653,499,UPI,Insufficient Balance,1,5,3,New,Recovered,Yes
TXN01428,CUST0166,499,Wallet,Card Declined,27,3,1,Loyal,Failed,No
TXN01429,CUST0324,799,Card,Bank Timeout,7,3,0,Regular,Recovered,Yes
TXN01430,CUST0693,499,Wallet,Insufficient Balance,11,3,3,Regular,Failed,No
TXN01431,CUST0423,299,Wallet,Insufficient Balance,16,4,0,Loyal,Failed,No
TXN01432,CUST0933,799,Wallet,Insufficient Balance,29,2,0,Loyal,Recovered,Yes
TXN01433,CUST0451,499,NetBanking,Insufficient Balance,28,5,0,Loyal,Failed,No
TXN01434,CUST0909,4999,UPI,Network Error,18,4,2,Loyal,Failed,No
TXN01435,CUST0027,1999,UPI,Network Error,23,2,3,Loyal,Recovered,Yes
TXN01436,CUST0605,2499,Card,Card Declined,16,2,3,Loyal,Recovered,Yes
TXN01437,CUST0222,1999,UPI,Card Declined,11,0,2,Regular,Recovered,Yes
TXN01438,CUST0769,1999,NetBanking,Card Declined,29,4,0,Loyal,Failed,No
TXN01439,CUST0329,4999,UPI,Card Declined,19,1,2,Loyal,Recovered,Yes
TXN01440,CUST0609,9999,UPI,Network Error,15,1,2,Loyal,Recovered,Yes
TXN01441,CUST0335,2499,Wallet,Bank Timeout,24,5,2,Loyal,Recovered,Yes
TXN01442,CUST0455,1499,UPI,Network Error,23,5,3,Loyal,Recovered,Yes
TXN01443,CUST0539,299,NetBanking,Insufficient Balance,3,4,2,New,Failed,No
TXN01444,CUST0205,999,Wallet,Network Error,2,4,1,New,Recovered,Yes
TXN01445,CUST0873,2499,Wallet,Bank Timeout,7,4,1,Regular,Failed,No
TXN01446,CUST0952,499,UPI,Card Declined,14,2,3,Regular,Failed,No
TXN01447,CUST0249,299,Card,Authentication Failed,14,5,0,Regular,Recovered,Yes
TXN01448,CUST0539,1999,NetBanking,Insufficient Balance,9,4,0,Regular,Failed,No
TXN01449,CUST0869,2499,NetBanking,Network Error,13,2,2,Regular,Failed,No
TXN01450,CUST0869,1999,Wallet,Insufficient Balance,23,1,0,Loyal,Failed,No
TXN01451,CUST0423,9999,UPI,Authentication Failed,18,0,1,Loyal,Recovered,Yes
TXN01452,CUST0746,2499,NetBanking,Card Declined,23,4,0,Loyal,Recovered,Yes
TXN01453,CUST0555,4999,NetBanking,Network Error,16,5,2,Loyal,Recovered,Yes
TXN01454,CUST0007,199,Wallet,Insufficient Balance,27,5,1,Loyal,Recovered,Yes
TXN01455,CUST0643,1499,Wallet,Bank Timeout,16,4,1,Loyal,Recovered,Yes
TXN01456,CUST0792,4999,Card,Card Declined,12,4,3,Regular,Failed,No
TXN01457,CUST0131,299,Wallet,Network Error,26,5,0,Loyal,Recovered,Yes
TXN01458,CUST0711,199,Wallet,Card Declined,17,0,1,Loyal,Recovered,Yes
TXN01459,CUST0292,2499,NetBanking,Bank Timeout,10,1,3,Regular,Recovered,Yes
TXN01460,CUST0315,1499,Card,Network Error,3,3,1,New,Recovered,Yes
TXN01461,CUST0233,1499,UPI,Card Declined,19,3,0,Loyal,Recovered,Yes
TXN01462,CUST0184,9999,Wallet,Network Error,0,2,0,New,Recovered,Yes
TXN01463,CUST0739,299,Wallet,Card Declined,26,2,1,Loyal,Failed,No
TXN01464,CUST0386,2499,Wallet,Insufficient Balance,15,5,2,Loyal,Recovered,Yes
TXN01465,CUST0046,4999,UPI,Insufficient Balance,26,5,1,Loyal,Failed,No
TXN01466,CUST0640,799,NetBanking,Bank Timeout,25,3,3,Loyal,Failed,No
TXN01467,CUST0127,1499,UPI,Network Error,0,0,0,New,Recovered,Yes
TXN01468,CUST0451,799,UPI,Authentication Failed,19,5,3,Loyal,Failed,No
TXN01469,CUST0728,9999,Wallet,Card Declined,15,2,0,Loyal,Recovered,Yes
TXN01470,CUST0254,799,UPI,Insufficient Balance,30,4,2,Loyal,Failed,No
TXN01471,CUST0425,299,NetBanking,Authentication Failed,21,1,3,Loyal,Failed,No
TXN01472,CUST0010,299,Card,Insufficient Balance,22,3,0,Loyal,Recovered,Yes
TXN01473,CUST0802,1999,NetBanking,Card Declined,19,5,1,Loyal,Failed,No
TXN01474,CUST0770,499,Card,Card Declined,27,1,0,Loyal,Recovered,Yes
TXN01475,CUST0726,1499,UPI,Insufficient Balance,7,2,1,Regular,Failed,No
TXN01476,CUST0320,1999,NetBanking,Bank Timeout,23,0,0,Loyal,Recovered,Yes
TXN01477,CUST0958,199,NetBanking,Network Error,15,4,0,Loyal,Recovered,Yes
TXN01478,CUST0342,2499,Wallet,Authentication Failed,27,1,3,Loyal,Recovered,Yes
TXN01479,CUST0057,9999,NetBanking,Insufficient Balance,3,3,1,New,Failed,No
TXN01480,CUST0763,799,Card,Authentication Failed,12,0,0,Regular,Recovered,Yes
TXN01481,CUST0188,999,NetBanking,Insufficient Balance,9,2,1,Regular,Failed,No
TXN01482,CUST0585,999,Card,Insufficient Balance,29,3,0,Loyal,Recovered,Yes
TXN01483,CUST0576,199,Card,Bank Timeout,6,5,3,Regular,Recovered,Yes
TXN01484,CUST0425,4999,NetBanking,Card Declined,14,4,3,Regular,Recovered,Yes
TXN01485,CUST0499,799,UPI,Card Declined,30,2,0,Loyal,Recovered,Yes
TXN01486,CUST0289,1499,NetBanking,Authentication Failed,23,4,2,Loyal,Recovered,Yes
TXN01487,CUST0819,799,Wallet,Bank Timeout,15,0,2,Loyal,Recovered,Yes
TXN01488,CUST0303,1499,UPI,Card Declined,2,2,3,New,Failed,No
TXN01489,CUST0826,1499,UPI,Authentication Failed,10,1,2,Regular,Failed,No
TXN01490,CUST0557,1499,Card,Card Declined,9,2,2,Regular,Failed,No
TXN01491,CUST0400,4999,UPI,Card Declined,28,5,0,Loyal,Failed,No
TXN01492,CUST0153,999,Card,Authentication Failed,26,1,0,Loyal,Recovered,Yes
TXN01493,CUST0069,799,UPI,Authentication Failed,8,3,0,Regular,Recovered,Yes
TXN01494,CUST0655,199,Card,Card Declined,25,4,1,Loyal,Recovered,Yes
TXN01495,CUST0011,199,NetBanking,Authentication Failed,15,1,3,Loyal,Recovered,Yes
TXN01496,CUST0069,299,Card,Card Declined,20,4,0,Loyal,Failed,No
TXN01497,CUST0205,1999,Card,Bank Timeout,3,1,1,New,Recovered,Yes
TXN01498,CUST0207,299,NetBanking,Card Declined,14,2,3,Regular,Recovered,Yes
TXN01499,CUST0860,499,NetBanking,Network Error,6,2,1,Regular,Failed,No
TXN01500,CUST0178,499,Wallet,Authentication Failed,2,2,1,New,Failed,No
TXN01501,CUST0501,4999,Card,Network Error,15,0,1,Loyal,Recovered,Yes
TXN01502,CUST0943,999,Wallet,Card Declined,16,2,3,Loyal,Recovered,Yes
TXN01503,CUST0776,4999,UPI,Bank Timeout,23,3,3,Loyal,Failed,No
TXN01504,CUST0801,499,Wallet,Card Declined,4,3,0,New,Failed,No
TXN01505,CUST0699,499,Wallet,Insufficient Balance,23,4,0,Loyal,Failed,No
TXN01506,CUST0695,1499,Wallet,Card Declined,22,0,3,Loyal,Recovered,Yes
TXN01507,CUST0720,199,NetBanking,Card Declined,12,2,3,Regular,Recovered,Yes
TXN01508,CUST0112,499,Wallet,Card Declined,6,0,3,Regular,Recovered,Yes
TXN01509,CUST0032,9999,Card,Insufficient Balance,8,4,2,Regular,Failed,No
TXN01510,CUST0926,299,NetBanking,Card Declined,14,3,2,Regular,Failed,No
TXN01511,CUST0464,299,Wallet,Authentication Failed,0,1,0,New,Recovered,Yes
TXN01512,CUST0658,499,Card,Insufficient Balance,8,3,1,Regular,Failed,No
TXN01513,CUST0511,799,NetBanking,Card Declined,21,1,1,Loyal,Recovered,Yes
TXN01514,CUST0913,1999,Wallet,Card Declined,16,4,3,Loyal,Recovered,Yes
TXN01515,CUST0565,799,UPI,Network Error,24,0,1,Loyal,Recovered,Yes
TXN01516,CUST0875,4999,UPI,Network Error,29,3,0,Loyal,Failed,No
TXN01517,CUST0411,2499,UPI,Network Error,1,4,2,New,Recovered,Yes
TXN01518,CUST0907,799,Wallet,Network Error,7,3,3,Regular,Failed,No
TXN01519,CUST0446,2499,UPI,Network Error,4,2,0,New,Failed,No
TXN01520,CUST0650,9999,UPI,Bank Timeout,29,1,1,Loyal,Recovered,Yes
TXN01521,CUST0328,1499,Card,Insufficient Balance,24,0,1,Loyal,Failed,No
TXN01522,CUST0127,499,Wallet,Bank Timeout,10,1,2,Regular,Recovered,Yes
TXN01523,CUST0203,1499,NetBanking,Insufficient Balance,12,0,2,Regular,Recovered,Yes
TXN01524,CUST0520,4999,Wallet,Authentication Failed,7,0,0,Regular,Failed,No
TXN01525,CUST0523,1999,NetBanking,Card Declined,16,1,0,Loyal,Recovered,Yes
TXN01526,CUST0381,799,NetBanking,Insufficient Balance,11,0,3,Regular,Failed,No
TXN01527,CUST0589,499,Wallet,Bank Timeout,23,2,3,Loyal,Recovered,Yes
TXN01528,CUST0945,2499,Card,Authentication Failed,25,1,1,Loyal,Recovered,Yes
TXN01529,CUST0086,1499,Card,Card Declined,13,3,3,Regular,Failed,No
TXN01530,CUST0869,9999,Wallet,Authentication Failed,12,5,2,Regular,Recovered,Yes
TXN01531,CUST0338,1999,Wallet,Bank Timeout,16,0,3,Loyal,Failed,No
TXN01532,CUST0870,799,NetBanking,Network Error,18,1,0,Loyal,Recovered,Yes
TXN01533,CUST0980,1999,UPI,Insufficient Balance,2,5,0,New,Failed,No
TXN01534,CUST0822,299,Card,Bank Timeout,28,5,3,Loyal,Recovered,Yes
TXN01535,CUST0955,799,Wallet,Bank Timeout,5,1,0,Regular,Recovered,Yes
TXN01536,CUST0563,4999,Wallet,Network Error,4,0,2,New,Failed,No
TXN01537,CUST0479,299,Wallet,Card Declined,30,3,2,Loyal,Failed,No
TXN01538,CUST0598,499,Wallet,Authentication Failed,1,4,1,New,Recovered,Yes
TXN01539,CUST0238,1499,Wallet,Insufficient Balance,21,5,0,Loyal,Recovered,Yes
TXN01540,CUST0633,799,NetBanking,Insufficient Balance,15,2,1,Loyal,Recovered,Yes
TXN01541,CUST0878,4999,NetBanking,Insufficient Balance,19,0,1,Loyal,Recovered,Yes
TXN01542,CUST0650,2499,Wallet,Insufficient Balance,7,1,2,Regular,Recovered,Yes
TXN01543,CUST0062,2499,Wallet,Bank Timeout,7,3,2,Regular,Failed,No
TXN01544,CUST0261,999,Wallet,Bank Timeout,7,3,1,Regular,Failed,No
TXN01545,CUST0174,9999,UPI,Authentication Failed,15,3,0,Loyal,Failed,No
TXN01546,CUST0987,2499,Card,Bank Timeout,2,1,3,New,Recovered,Yes
TXN01547,CUST0331,199,Card,Card Declined,11,1,0,Regular,Recovered,Yes
TXN01548,CUST0725,9999,UPI,Bank Timeout,11,3,1,Regular,Recovered,Yes
TXN01549,CUST0145,1499,UPI,Authentication Failed,11,4,3,Regular,Failed,No
TXN01550,CUST0155,9999,Wallet,Network Error,18,5,0,Loyal,Failed,No
TXN01551,CUST0147,999,UPI,Insufficient Balance,30,2,0,Loyal,Failed,No
TXN01552,CUST0788,1499,UPI,Network Error,8,2,0,Regular,Recovered,Yes
TXN01553,CUST0853,1999,Card,Network Error,3,2,1,New,Recovered,Yes
TXN01554,CUST0986,1999,UPI,Card Declined,1,4,2,New,Recovered,Yes
TXN01555,CUST0709,1499,Wallet,Bank Timeout,12,4,1,Regular,Recovered,Yes
TXN01556,CUST0314,1499,NetBanking,Insufficient Balance,14,4,0,Regular,Failed,No
TXN01557,CUST0352,199,Wallet,Network Error,6,3,0,Regular,Failed,No
TXN01558,CUST0134,299,Card,Authentication Failed,26,1,2,Loyal,Recovered,Yes
TXN01559,CUST0412,999,UPI,Bank Timeout,22,5,0,Loyal,Recovered,Yes
TXN01560,CUST0716,2499,NetBanking,Network Error,22,5,0,Loyal,Recovered,Yes
TXN01561,CUST0283,2499,Wallet,Network Error,11,1,0,Regular,Recovered,Yes
TXN01562,CUST0647,1499,Card,Card Declined,28,2,3,Loyal,Recovered,Yes
TXN01563,CUST0211,999,Wallet,Bank Timeout,27,5,1,Loyal,Failed,No
TXN01564,CUST0805,199,Wallet,Network Error,0,1,1,New,Failed,No
TXN01565,CUST0503,199,Card,Insufficient Balance,26,5,0,Loyal,Recovered,Yes
TXN01566,CUST0914,1999,Card,Bank Timeout,14,2,3,Regular,Recovered,Yes
TXN01567,CUST0104,199,NetBanking,Network Error,8,2,0,Regular,Failed,No
TXN01568,CUST0199,799,Wallet,Insufficient Balance,8,5,3,Regular,Failed,No
TXN01569,CUST0828,299,Wallet,Network Error,14,1,3,Regular,Failed,No
TXN01570,CUST0053,9999,UPI,Network Error,16,0,2,Loyal,Recovered,Yes
TXN01571,CUST0640,199,NetBanking,Network Error,30,5,0,Loyal,Recovered,Yes
TXN01572,CUST0252,999,Wallet,Card Declined,20,2,1,Loyal,Failed,No
TXN01573,CUST0169,299,Card,Authentication Failed,20,1,2,Loyal,Recovered,Yes
TXN01574,CUST0155,199,UPI,Authentication Failed,11,2,1,Regular,Failed,No
TXN01575,CUST0536,299,Wallet,Authentication Failed,4,5,0,New,Recovered,Yes
TXN01576,CUST0222,2499,UPI,Network Error,7,0,0,Regular,Recovered,Yes
TXN01577,CUST0415,499,Card,Authentication Failed,1,2,1,New,Failed,No
TXN01578,CUST0997,1499,NetBanking,Card Declined,16,3,2,Loyal,Recovered,Yes
TXN01579,CUST0742,2499,NetBanking,Network Error,13,1,0,Regular,Recovered,Yes
TXN01580,CUST0489,2499,UPI,Card Declined,5,3,2,Regular,Failed,No
TXN01581,CUST0227,2499,Wallet,Bank Timeout,11,3,0,Regular,Recovered,Yes
TXN01582,CUST0735,499,UPI,Authentication Failed,9,5,0,Regular,Recovered,Yes
TXN01583,CUST0007,999,Card,Bank Timeout,18,1,2,Loyal,Recovered,Yes
TXN01584,CUST0699,4999,Card,Network Error,6,1,3,Regular,Recovered,Yes
TXN01585,CUST0631,499,Card,Card Declined,3,5,2,New,Failed,No
TXN01586,CUST0497,1499,Wallet,Card Declined,25,5,3,Loyal,Recovered,Yes
TXN01587,CUST0750,799,NetBanking,Network Error,16,0,3,Loyal,Failed,No
TXN01588,CUST0310,199,Card,Authentication Failed,30,0,0,Loyal,Recovered,Yes
TXN01589,CUST0854,299,UPI,Network Error,29,0,3,Loyal,Recovered,Yes
TXN01590,CUST0199,1499,UPI,Card Declined,30,2,2,Loyal,Failed,No
TXN01591,CUST0928,4999,NetBanking,Bank Timeout,22,2,1,Loyal,Recovered,Yes
TXN01592,CUST0537,199,UPI,Card Declined,18,4,1,Loyal,Recovered,Yes
TXN01593,CUST0515,4999,Wallet,Authentication Failed,29,5,2,Loyal,Failed,No
TXN01594,CUST0736,9999,Card,Network Error,4,2,0,New,Failed,No
TXN01595,CUST0418,4999,Wallet,Insufficient Balance,30,0,2,Loyal,Failed,No
TXN01596,CUST0466,299,Card,Network Error,20,5,1,Loyal,Failed,No
TXN01597,CUST0778,2499,Card,Card Declined,29,3,1,Loyal,Recovered,Yes
TXN01598,CUST0736,9999,NetBanking,Bank Timeout,16,2,0,Loyal,Recovered,Yes
TXN01599,CUST0526,2499,Card,Insufficient Balance,25,1,0,Loyal,Recovered,Yes
TXN01600,CUST0051,1999,NetBanking,Card Declined,26,1,1,Loyal,Recovered,Yes
TXN01601,CUST0191,999,UPI,Authentication Failed,7,1,2,Regular,Recovered,Yes
TXN01602,CUST0795,1499,Card,Network Error,7,0,3,Regular,Failed,No
TXN01603,CUST0433,4999,Card,Authentication Failed,8,0,2,Regular,Failed,No
TXN01604,CUST0738,1999,Wallet,Authentication Failed,17,1,1,Loyal,Recovered,Yes
TXN01605,CUST0443,4999,UPI,Network Error,2,4,2,New,Recovered,Yes
TXN01606,CUST0331,999,UPI,Network Error,5,5,2,Regular,Failed,No
TXN01607,CUST0880,999,Card,Network Error,9,1,2,Regular,Recovered,Yes
TXN01608,CUST0093,1999,Card,Card Declined,20,3,0,Loyal,Failed,No
TXN01609,CUST0755,4999,Wallet,Authentication Failed,4,1,0,New,Recovered,Yes
TXN01610,CUST0659,2499,Wallet,Card Declined,6,3,0,Regular,Recovered,Yes
TXN01611,CUST0175,999,Card,Authentication Failed,30,0,2,Loyal,Recovered,Yes
TXN01612,CUST0027,499,Card,Insufficient Balance,19,4,0,Loyal,Recovered,Yes
TXN01613,CUST0448,999,NetBanking,Authentication Failed,5,2,2,Regular,Failed,No
TXN01614,CUST0669,299,UPI,Network Error,12,4,2,Regular,Recovered,Yes
TXN01615,CUST0622,299,Wallet,Bank Timeout,4,0,1,New,Recovered,Yes
TXN01616,CUST0647,299,NetBanking,Authentication Failed,20,5,3,Loyal,Failed,No
TXN01617,CUST0525,2499,NetBanking,Insufficient Balance,27,2,3,Loyal,Failed,No
TXN01618,CUST0808,1999,Wallet,Card Declined,25,1,1,Loyal,Recovered,Yes
TXN01619,CUST0622,199,Card,Insufficient Balance,1,3,1,New,Failed,No
TXN01620,CUST0092,9999,NetBanking,Bank Timeout,3,5,1,New,Recovered,Yes
TXN01621,CUST0723,299,NetBanking,Network Error,17,3,2,Loyal,Recovered,Yes
TXN01622,CUST0280,299,Card,Card Declined,19,2,3,Loyal,Recovered,Yes
TXN01623,CUST0340,2499,UPI,Network Error,11,4,1,Regular,Recovered,Yes
TXN01624,CUST0481,4999,UPI,Network Error,29,4,2,Loyal,Failed,No
TXN01625,CUST0222,9999,Card,Bank Timeout,4,2,3,New,Recovered,Yes
TXN01626,CUST0719,1999,NetBanking,Authentication Failed,9,0,2,Regular,Failed,No
TXN01627,CUST0828,9999,Card,Authentication Failed,13,3,0,Regular,Recovered,Yes
TXN01628,CUST0675,4999,Wallet,Insufficient Balance,9,3,0,Regular,Failed,No
TXN01629,CUST0531,999,Wallet,Insufficient Balance,9,1,1,Regular,Failed,No
TXN01630,CUST0412,2499,Wallet,Card Declined,20,5,3,Loyal,Failed,No
TXN01631,CUST0932,9999,Card,Authentication Failed,22,2,3,Loyal,Recovered,Yes
TXN01632,CUST0096,199,UPI,Card Declined,3,5,1,New,Failed,No
TXN01633,CUST0394,199,Wallet,Network Error,9,3,0,Regular,Failed,No
TXN01634,CUST0331,999,Card,Bank Timeout,23,5,3,Loyal,Recovered,Yes
TXN01635,CUST0657,9999,NetBanking,Bank Timeout,18,1,3,Loyal,Failed,No
TXN01636,CUST0435,1999,Wallet,Card Declined,20,0,3,Loyal,Recovered,Yes
TXN01637,CUST0179,9999,Card,Network Error,14,5,3,Regular,Recovered,Yes
TXN01638,CUST0070,9999,Card,Network Error,3,0,2,New,Recovered,Yes
TXN01639,CUST0116,1999,Wallet,Bank Timeout,24,0,2,Loyal,Recovered,Yes
TXN01640,CUST0584,299,UPI,Bank Timeout,26,1,3,Loyal,Recovered,Yes
TXN01641,CUST0191,799,Wallet,Network Error,1,5,2,New,Failed,No
TXN01642,CUST0034,1999,UPI,Card Declined,16,5,1,Loyal,Failed,No
TXN01643,CUST0391,799,UPI,Bank Timeout,3,2,0,New,Failed,No
TXN01644,CUST0758,799,UPI,Card Declined,4,5,2,New,Failed,No
TXN01645,CUST0883,1499,UPI,Authentication Failed,1,1,3,New,Recovered,Yes
TXN01646,CUST0960,4999,UPI,Network Error,6,2,1,Regular,Recovered,Yes
TXN01647,CUST0153,1499,Wallet,Authentication Failed,23,3,1,Loyal,Recovered,Yes
TXN01648,CUST0330,999,Wallet,Bank Timeout,16,1,3,Loyal,Recovered,Yes
TXN01649,CUST0683,1499,Wallet,Network Error,7,4,3,Regular,Recovered,Yes
TXN01650,CUST0611,4999,Wallet,Network Error,9,0,1,Regular,Recovered,Yes
TXN01651,CUST0187,999,Card,Network Error,30,2,1,Loyal,Recovered,Yes
TXN01652,CUST0947,199,UPI,Authentication Failed,8,5,2,Regular,Recovered,Yes
TXN01653,CUST0614,799,Wallet,Network Error,2,4,3,New,Recovered,Yes
TXN01654,CUST0747,2499,UPI,Bank Timeout,22,3,1,Loyal,Recovered,Yes
TXN01655,CUST0244,199,UPI,Network Error,1,2,3,New,Recovered,Yes
TXN01656,CUST0019,299,Wallet,Insufficient Balance,23,0,3,Loyal,Recovered,Yes
TXN01657,CUST0075,199,Card,Insufficient Balance,27,3,2,Loyal,Recovered,Yes
TXN01658,CUST0809,799,NetBanking,Insufficient Balance,21,5,2,Loyal,Failed,No
TXN01659,CUST0639,199,UPI,Network Error,12,1,0,Regular,Recovered,Yes
TXN01660,CUST0340,1499,Card,Card Declined,7,4,1,Regular,Failed,No
TXN01661,CUST0482,1999,NetBanking,Bank Timeout,0,0,0,New,Recovered,Yes
TXN01662,CUST0052,999,UPI,Network Error,5,1,0,Regular,Recovered,Yes
TXN01663,CUST0945,1499,UPI,Authentication Failed,8,4,2,Regular,Failed,No
TXN01664,CUST0039,9999,UPI,Network Error,26,1,3,Loyal,Recovered,Yes
TXN01665,CUST0737,2499,UPI,Authentication Failed,30,5,3,Loyal,Failed,No
TXN01666,CUST0026,799,UPI,Network Error,29,5,1,Loyal,Recovered,Yes
TXN01667,CUST0963,499,Card,Network Error,27,0,0,Loyal,Failed,No
TXN01668,CUST0726,799,UPI,Authentication Failed,6,0,1,Regular,Recovered,Yes
TXN01669,CUST0648,199,NetBanking,Bank Timeout,7,4,3,Regular,Recovered,Yes
TXN01670,CUST0872,499,NetBanking,Insufficient Balance,7,3,2,Regular,Failed,No
TXN01671,CUST0388,2499,Wallet,Card Declined,14,2,3,Regular,Recovered,Yes
TXN01672,CUST0273,299,Wallet,Authentication Failed,22,2,3,Loyal,Recovered,Yes
TXN01673,CUST0430,9999,Wallet,Insufficient Balance,16,0,2,Loyal,Recovered,Yes
TXN01674,CUST0171,9999,NetBanking,Insufficient Balance,8,2,0,Regular,Recovered,Yes
TXN01675,CUST0856,9999,UPI,Bank Timeout,9,0,3,Regular,Failed,No
TXN01676,CUST0497,199,UPI,Authentication Failed,12,0,2,Regular,Failed,No
TXN01677,CUST0931,799,NetBanking,Card Declined,6,1,1,Regular,Failed,No
TXN01678,CUST0735,4999,Card,Card Declined,20,4,1,Loyal,Recovered,Yes
TXN01679,CUST0757,1999,Wallet,Bank Timeout,11,5,0,Regular,Recovered,Yes
TXN01680,CUST0500,799,Card,Card Declined,20,5,0,Loyal,Recovered,Yes
TXN01681,CUST0801,999,UPI,Card Declined,23,5,3,Loyal,Failed,No
TXN01682,CUST0266,799,Card,Network Error,12,2,2,Regular,Recovered,Yes
TXN01683,CUST0214,799,Card,Network Error,14,0,3,Regular,Failed,No
TXN01684,CUST0969,1499,Wallet,Card Declined,11,5,1,Regular,Recovered,Yes
TXN01685,CUST0856,799,UPI,Authentication Failed,18,4,3,Loyal,Recovered,Yes
TXN01686,CUST0962,199,NetBanking,Authentication Failed,12,2,2,Regular,Failed,No
